Time,Open,High,Low,Close,Volume
2020-01-30T03:00:00.000000000Z,1.10120,1.10158,1.10117,1.10152,651
2020-01-30T04:00:00.000000000Z,1.10154,1.10173,1.10150,1.10172,384
2020-01-30T05:00:00.000000000Z,1.10172,1.10173,1.10126,1.10135,447
2020-01-30T06:00:00.000000000Z,1.10136,1.10137,1.10097,1.10099,841
2020-01-30T07:00:00.000000000Z,1.10098,1.10152,1.10069,1.10118,2770
2020-01-30T08:00:00.000000000Z,1.10116,1.10188,1.10096,1.10167,2775
2020-01-30T09:00:00.000000000Z,1.10166,1.10214,1.10148,1.10191,2356
2020-01-30T10:00:00.000000000Z,1.10192,1.10204,1.10115,1.10144,1971
2020-01-30T11:00:00.000000000Z,1.10142,1.10242,1.10142,1.10230,1891
2020-01-30T12:00:00.000000000Z,1.10231,1.10272,1.10202,1.10228,3305
2020-01-30T13:00:00.000000000Z,1.10229,1.10319,1.10175,1.10255,5061
2020-01-30T14:00:00.000000000Z,1.10254,1.10294,1.10152,1.10260,4986
2020-01-30T15:00:00.000000000Z,1.10261,1.10365,1.10232,1.10356,4783
2020-01-30T16:00:00.000000000Z,1.10358,1.10360,1.10260,1.10312,3074
2020-01-30T17:00:00.000000000Z,1.10310,1.10382,1.10296,1.10378,2000
2020-01-30T18:00:00.000000000Z,1.10377,1.10387,1.10311,1.10346,1488
2020-01-30T19:00:00.000000000Z,1.10345,1.10394,1.10291,1.10300,2739
2020-01-30T20:00:00.000000000Z,1.10299,1.10373,1.10286,1.10322,2626
2020-01-30T21:00:00.000000000Z,1.10323,1.10348,1.10304,1.10316,839
2020-01-30T22:00:00.000000000Z,1.10320,1.10352,1.10317,1.10320,259
2020-01-30T23:00:00.000000000Z,1.10321,1.10331,1.10282,1.10288,304
2020-01-31T00:00:00.000000000Z,1.10286,1.10332,1.10276,1.10322,677
2020-01-31T01:00:00.000000000Z,1.10323,1.10338,1.10266,1.10293,766
2020-01-31T02:00:00.000000000Z,1.10292,1.10332,1.10265,1.10265,923
2020-01-31T03:00:00.000000000Z,1.10264,1.10266,1.10242,1.10244,648
2020-01-31T04:00:00.000000000Z,1.10242,1.10246,1.10226,1.10244,306
2020-01-31T05:00:00.000000000Z,1.10246,1.10260,1.10215,1.10218,393
2020-01-31T06:00:00.000000000Z,1.10216,1.10242,1.10186,1.10209,718
2020-01-31T07:00:00.000000000Z,1.10208,1.10285,1.10171,1.10279,2043
2020-01-31T08:00:00.000000000Z,1.10278,1.10303,1.10214,1.10217,2350
2020-01-31T09:00:00.000000000Z,1.10216,1.10340,1.10202,1.10286,2782
2020-01-31T10:00:00.000000000Z,1.10288,1.10335,1.10226,1.10306,2622
2020-01-31T11:00:00.000000000Z,1.10305,1.10387,1.10268,1.10372,2632
2020-01-31T12:00:00.000000000Z,1.10374,1.10492,1.10344,1.10476,3375
2020-01-31T13:00:00.000000000Z,1.10474,1.10558,1.10467,1.10552,3252
2020-01-31T14:00:00.000000000Z,1.10552,1.10676,1.10488,1.10627,4244
2020-01-31T15:00:00.000000000Z,1.10626,1.10836,1.10556,1.10806,5933
2020-01-31T16:00:00.000000000Z,1.10804,1.10905,1.10749,1.10816,6516
2020-01-31T17:00:00.000000000Z,1.10818,1.10846,1.10783,1.10829,3102
2020-01-31T18:00:00.000000000Z,1.10828,1.10836,1.10780,1.10804,2304
2020-01-31T19:00:00.000000000Z,1.10802,1.10901,1.10798,1.10894,2475
2020-01-31T20:00:00.000000000Z,1.10892,1.10918,1.10848,1.10906,2304
2020-01-31T21:00:00.000000000Z,1.10905,1.10956,1.10898,1.10945,1038
2020-02-02T22:00:00.000000000Z,1.10956,1.10956,1.10814,1.10852,509
2020-02-02T23:00:00.000000000Z,1.10856,1.10908,1.10856,1.10891,599
2020-02-03T00:00:00.000000000Z,1.10890,1.10890,1.10801,1.10818,879
2020-02-03T01:00:00.000000000Z,1.10819,1.10878,1.10804,1.10832,1389
2020-02-03T02:00:00.000000000Z,1.10834,1.10848,1.10804,1.10819,1341
2020-02-03T03:00:00.000000000Z,1.10818,1.10840,1.10802,1.10812,727
2020-02-03T04:00:00.000000000Z,1.10814,1.10849,1.10811,1.10818,346
2020-02-03T05:00:00.000000000Z,1.10819,1.10848,1.10815,1.10844,590
2020-02-03T06:00:00.000000000Z,1.10844,1.10864,1.10817,1.10826,875
2020-02-03T07:00:00.000000000Z,1.10826,1.10848,1.10704,1.10748,3278
2020-02-03T08:00:00.000000000Z,1.10750,1.10785,1.10644,1.10664,4056
2020-02-03T09:00:00.000000000Z,1.10663,1.10728,1.10591,1.10728,3247
2020-02-03T10:00:00.000000000Z,1.10726,1.10742,1.10645,1.10650,3341
2020-02-03T11:00:00.000000000Z,1.10651,1.10682,1.10584,1.10628,3585
2020-02-03T12:00:00.000000000Z,1.10628,1.10668,1.10614,1.10660,1970
2020-02-03T13:00:00.000000000Z,1.10660,1.10668,1.10618,1.10630,2285
2020-02-03T14:00:00.000000000Z,1.10630,1.10638,1.10450,1.10472,4006
2020-02-03T15:00:00.000000000Z,1.10471,1.10599,1.10355,1.10558,7556
2020-02-03T16:00:00.000000000Z,1.10556,1.10658,1.10538,1.10621,4017
2020-02-03T17:00:00.000000000Z,1.10622,1.10665,1.10576,1.10587,2243
2020-02-03T18:00:00.000000000Z,1.10588,1.10640,1.10582,1.10615,1766
2020-02-03T19:00:00.000000000Z,1.10616,1.10655,1.10610,1.10636,1448
2020-02-03T20:00:00.000000000Z,1.10635,1.10640,1.10572,1.10582,1381
2020-02-03T21:00:00.000000000Z,1.10580,1.10615,1.10578,1.10607,633
2020-02-03T22:00:00.000000000Z,1.10602,1.10616,1.10590,1.10592,150
2020-02-03T23:00:00.000000000Z,1.10594,1.10631,1.10588,1.10624,286
2020-02-04T00:00:00.000000000Z,1.10626,1.10632,1.10594,1.10610,514
2020-02-04T01:00:00.000000000Z,1.10610,1.10642,1.10594,1.10602,1011
2020-02-04T02:00:00.000000000Z,1.10603,1.10606,1.10557,1.10586,849
2020-02-04T03:00:00.000000000Z,1.10584,1.10600,1.10556,1.10580,920
2020-02-04T04:00:00.000000000Z,1.10582,1.10611,1.10575,1.10600,611
2020-02-04T05:00:00.000000000Z,1.10598,1.10635,1.10579,1.10584,618
2020-02-04T06:00:00.000000000Z,1.10586,1.10638,1.10584,1.10592,1393
2020-02-04T07:00:00.000000000Z,1.10590,1.10592,1.10490,1.10502,2990
2020-02-04T08:00:00.000000000Z,1.10501,1.10594,1.10496,1.10579,4537
2020-02-04T09:00:00.000000000Z,1.10578,1.10613,1.10530,1.10556,3662
2020-02-04T10:00:00.000000000Z,1.10555,1.10572,1.10496,1.10553,2705
2020-02-04T11:00:00.000000000Z,1.10552,1.10580,1.10522,1.10541,2080
2020-02-04T12:00:00.000000000Z,1.10540,1.10542,1.10431,1.10441,2595
2020-02-04T13:00:00.000000000Z,1.10442,1.10509,1.10433,1.10444,3171
2020-02-04T14:00:00.000000000Z,1.10444,1.10467,1.10409,1.10446,3823
2020-02-04T15:00:00.000000000Z,1.10444,1.10484,1.10332,1.10384,4476
2020-02-04T16:00:00.000000000Z,1.10384,1.10432,1.10330,1.10428,3250
2020-02-04T17:00:00.000000000Z,1.10428,1.10452,1.10366,1.10372,2559
2020-02-04T18:00:00.000000000Z,1.10372,1.10448,1.10366,1.10410,1379
2020-02-04T19:00:00.000000000Z,1.10409,1.10444,1.10403,1.10421,996
2020-02-04T20:00:00.000000000Z,1.10420,1.10448,1.10412,1.10444,1281
2020-02-04T21:00:00.000000000Z,1.10442,1.10458,1.10436,1.10444,569
2020-02-04T22:00:00.000000000Z,1.10446,1.10452,1.10420,1.10451,230
2020-02-04T23:00:00.000000000Z,1.10454,1.10459,1.10442,1.10447,221
2020-02-05T00:00:00.000000000Z,1.10448,1.10450,1.10422,1.10434,702
2020-02-05T01:00:00.000000000Z,1.10432,1.10437,1.10398,1.10404,883
2020-02-05T02:00:00.000000000Z,1.10406,1.10412,1.10340,1.10345,899
2020-02-05T03:00:00.000000000Z,1.10344,1.10368,1.10338,1.10344,556
2020-02-05T04:00:00.000000000Z,1.10342,1.10354,1.10338,1.10346,281
2020-02-05T05:00:00.000000000Z,1.10345,1.10382,1.10337,1.10380,400
2020-02-05T06:00:00.000000000Z,1.10380,1.10384,1.10346,1.10360,840
2020-02-05T07:00:00.000000000Z,1.10359,1.10406,1.10358,1.10370,1795
2020-02-05T08:00:00.000000000Z,1.10370,1.10480,1.10366,1.10421,5704
2020-02-05T09:00:00.000000000Z,1.10422,1.10428,1.10216,1.10260,5575
2020-02-05T10:00:00.000000000Z,1.10259,1.10298,1.10178,1.10193,3238
2020-02-05T11:00:00.000000000Z,1.10192,1.10258,1.10144,1.10220,3846
2020-02-05T12:00:00.000000000Z,1.10221,1.10233,1.10184,1.10224,1953
2020-02-05T13:00:00.000000000Z,1.10224,1.10234,1.10079,1.10124,4469
2020-02-05T14:00:00.000000000Z,1.10125,1.10144,1.09998,1.10030,4531
2020-02-05T15:00:00.000000000Z,1.10032,1.10096,1.09965,1.10022,6420
2020-02-05T16:00:00.000000000Z,1.10024,1.10064,1.09985,1.10062,3032
2020-02-05T17:00:00.000000000Z,1.10060,1.10070,1.10011,1.10012,1413
2020-02-05T18:00:00.000000000Z,1.10012,1.10032,1.09990,1.10023,976
2020-02-05T19:00:00.000000000Z,1.10024,1.10028,1.09937,1.09962,1323
2020-02-05T20:00:00.000000000Z,1.09960,1.09997,1.09960,1.09976,826
2020-02-05T21:00:00.000000000Z,1.09977,1.09998,1.09969,1.09987,655
2020-02-05T22:00:00.000000000Z,1.09984,1.10002,1.09984,1.09998,70
2020-02-05T23:00:00.000000000Z,1.09996,1.10002,1.09986,1.10002,186
2020-02-06T00:00:00.000000000Z,1.10000,1.10001,1.09964,1.09967,318
2020-02-06T01:00:00.000000000Z,1.09971,1.10002,1.09944,1.09982,759
2020-02-06T02:00:00.000000000Z,1.09984,1.09991,1.09964,1.09976,499
2020-02-06T03:00:00.000000000Z,1.09975,1.09990,1.09964,1.09972,373
2020-02-06T04:00:00.000000000Z,1.09974,1.09982,1.09943,1.09958,848
2020-02-06T05:00:00.000000000Z,1.09959,1.09999,1.09942,1.09998,645
2020-02-06T06:00:00.000000000Z,1.09999,1.10022,1.09961,1.10003,1253
2020-02-06T07:00:00.000000000Z,1.10005,1.10056,1.09977,1.10032,2331
2020-02-06T08:00:00.000000000Z,1.10030,1.10140,1.09939,1.09956,4407
2020-02-06T09:00:00.000000000Z,1.09956,1.10076,1.09952,1.09992,3514
2020-02-06T10:00:00.000000000Z,1.09990,1.10056,1.09990,1.10014,1850
2020-02-06T11:00:00.000000000Z,1.10015,1.10032,1.09956,1.10004,1889
2020-02-06T12:00:00.000000000Z,1.10003,1.10038,1.09972,1.10028,2076
2020-02-06T13:00:00.000000000Z,1.10028,1.10043,1.09989,1.10017,2532
2020-02-06T14:00:00.000000000Z,1.10016,1.10018,1.09882,1.09882,3381
2020-02-06T15:00:00.000000000Z,1.09881,1.09910,1.09646,1.09767,7169
2020-02-06T16:00:00.000000000Z,1.09765,1.09837,1.09730,1.09778,4610
2020-02-06T17:00:00.000000000Z,1.09776,1.09804,1.09744,1.09751,2270
2020-02-06T18:00:00.000000000Z,1.09750,1.09774,1.09718,1.09732,1288
2020-02-06T19:00:00.000000000Z,1.09734,1.09776,1.09708,1.09772,1308
2020-02-06T20:00:00.000000000Z,1.09770,1.09824,1.09767,1.09788,1186
2020-02-06T21:00:00.000000000Z,1.09787,1.09822,1.09787,1.09816,481
2020-02-06T22:00:00.000000000Z,1.09822,1.09833,1.09790,1.09810,126
2020-02-06T23:00:00.000000000Z,1.09809,1.09816,1.09798,1.09808,175
2020-02-07T00:00:00.000000000Z,1.09808,1.09817,1.09778,1.09816,573
2020-02-07T01:00:00.000000000Z,1.09815,1.09832,1.09804,1.09830,891
2020-02-07T02:00:00.000000000Z,1.09831,1.09847,1.09818,1.09847,664
2020-02-07T03:00:00.000000000Z,1.09846,1.09850,1.09826,1.09832,638
2020-02-07T04:00:00.000000000Z,1.09834,1.09834,1.09793,1.09814,592
2020-02-07T05:00:00.000000000Z,1.09812,1.09834,1.09806,1.09810,562
2020-02-07T06:00:00.000000000Z,1.09812,1.09826,1.09772,1.09778,1341
2020-02-07T07:00:00.000000000Z,1.09778,1.09784,1.09668,1.09669,3391
2020-02-07T08:00:00.000000000Z,1.09670,1.09710,1.09568,1.09586,4076
2020-02-07T09:00:00.000000000Z,1.09584,1.09648,1.09534,1.09544,3207
2020-02-07T10:00:00.000000000Z,1.09546,1.09568,1.09479,1.09540,3303
2020-02-07T11:00:00.000000000Z,1.09539,1.09580,1.09507,1.09520,2049
2020-02-07T12:00:00.000000000Z,1.09520,1.09648,1.09508,1.09647,2058
2020-02-07T13:00:00.000000000Z,1.09646,1.09709,1.09546,1.09583,6668
2020-02-07T14:00:00.000000000Z,1.09581,1.09736,1.09488,1.09714,6444
2020-02-07T15:00:00.000000000Z,1.09713,1.09765,1.09572,1.09634,7728
2020-02-07T16:00:00.000000000Z,1.09633,1.09654,1.09463,1.09496,4450
2020-02-07T17:00:00.000000000Z,1.09497,1.09499,1.09420,1.09427,1732
2020-02-07T18:00:00.000000000Z,1.09428,1.09494,1.09424,1.09437,1597
2020-02-07T19:00:00.000000000Z,1.09438,1.09490,1.09437,1.09463,1476
2020-02-07T20:00:00.000000000Z,1.09462,1.09481,1.09442,1.09473,767
2020-02-07T21:00:00.000000000Z,1.09474,1.09476,1.09428,1.09463,829
2020-02-09T22:00:00.000000000Z,1.09450,1.09452,1.09430,1.09440,179
2020-02-09T23:00:00.000000000Z,1.09442,1.09507,1.09428,1.09493,1089
2020-02-10T00:00:00.000000000Z,1.09491,1.09532,1.09481,1.09528,863
2020-02-10T01:00:00.000000000Z,1.09527,1.09534,1.09494,1.09506,742
2020-02-10T02:00:00.000000000Z,1.09505,1.09542,1.09504,1.09536,747
2020-02-10T03:00:00.000000000Z,1.09537,1.09542,1.09502,1.09524,536
2020-02-10T04:00:00.000000000Z,1.09524,1.09574,1.09519,1.09569,506
2020-02-10T05:00:00.000000000Z,1.09571,1.09576,1.09544,1.09556,451
2020-02-10T06:00:00.000000000Z,1.09556,1.09574,1.09512,1.09512,1128
2020-02-10T07:00:00.000000000Z,1.09514,1.09538,1.09452,1.09468,2353
2020-02-10T08:00:00.000000000Z,1.09467,1.09536,1.09448,1.09515,2676
2020-02-10T09:00:00.000000000Z,1.09514,1.09519,1.09462,1.09500,2219
2020-02-10T10:00:00.000000000Z,1.09498,1.09551,1.09480,1.09494,2351
2020-02-10T11:00:00.000000000Z,1.09494,1.09528,1.09452,1.09492,2030
2020-02-10T12:00:00.000000000Z,1.09494,1.09520,1.09475,1.09494,1904
2020-02-10T13:00:00.000000000Z,1.09495,1.09528,1.09298,1.09327,3381
2020-02-10T14:00:00.000000000Z,1.09328,1.09338,1.09272,1.09276,3916
2020-02-10T15:00:00.000000000Z,1.09277,1.09382,1.09194,1.09242,4070
2020-02-10T16:00:00.000000000Z,1.09241,1.09243,1.09092,1.09152,2607
2020-02-10T17:00:00.000000000Z,1.09151,1.09202,1.09102,1.09103,1728
2020-02-10T18:00:00.000000000Z,1.09104,1.09167,1.09094,1.09138,1160
2020-02-10T19:00:00.000000000Z,1.09140,1.09164,1.09126,1.09138,818
2020-02-10T20:00:00.000000000Z,1.09139,1.09153,1.09078,1.09124,1438
2020-02-10T21:00:00.000000000Z,1.09125,1.09138,1.09098,1.09107,593
2020-02-10T22:00:00.000000000Z,1.09107,1.09148,1.09098,1.09112,116
2020-02-10T23:00:00.000000000Z,1.09114,1.09132,1.09090,1.09103,350
2020-02-11T00:00:00.000000000Z,1.09104,1.09116,1.09080,1.09102,504
2020-02-11T01:00:00.000000000Z,1.09100,1.09153,1.09098,1.09140,890
2020-02-11T02:00:00.000000000Z,1.09140,1.09163,1.09120,1.09142,574
2020-02-11T03:00:00.000000000Z,1.09141,1.09173,1.09126,1.09136,553
2020-02-11T04:00:00.000000000Z,1.09135,1.09138,1.09088,1.09096,452
2020-02-11T05:00:00.000000000Z,1.09094,1.09130,1.09080,1.09124,622
2020-02-11T06:00:00.000000000Z,1.09124,1.09124,1.09082,1.09111,904
2020-02-11T07:00:00.000000000Z,1.09112,1.09145,1.09056,1.09144,2377
2020-02-11T08:00:00.000000000Z,1.09145,1.09152,1.09058,1.09107,2729
2020-02-11T09:00:00.000000000Z,1.09108,1.09159,1.09082,1.09137,2361
2020-02-11T10:00:00.000000000Z,1.09136,1.09196,1.09104,1.09184,2177
2020-02-11T11:00:00.000000000Z,1.09182,1.09207,1.09127,1.09128,1623
2020-02-11T12:00:00.000000000Z,1.09130,1.09164,1.09072,1.09092,2200
2020-02-11T13:00:00.000000000Z,1.09091,1.09098,1.08914,1.09036,5350
2020-02-11T14:00:00.000000000Z,1.09035,1.09230,1.09016,1.09202,4884
2020-02-11T15:00:00.000000000Z,1.09200,1.09249,1.09116,1.09162,5024
2020-02-11T16:00:00.000000000Z,1.09162,1.09238,1.09130,1.09166,3475
2020-02-11T17:00:00.000000000Z,1.09165,1.09244,1.09160,1.09219,2187
2020-02-11T18:00:00.000000000Z,1.09218,1.09222,1.09171,1.09191,1569
2020-02-11T19:00:00.000000000Z,1.09192,1.09233,1.09190,1.09217,1217
2020-02-11T20:00:00.000000000Z,1.09218,1.09218,1.09182,1.09196,920
2020-02-11T21:00:00.000000000Z,1.09196,1.09201,1.09152,1.09153,580
2020-02-11T22:00:00.000000000Z,1.09154,1.09216,1.09152,1.09190,181
2020-02-11T23:00:00.000000000Z,1.09192,1.09192,1.09176,1.09191,230
2020-02-12T00:00:00.000000000Z,1.09190,1.09192,1.09120,1.09132,881
2020-02-12T01:00:00.000000000Z,1.09131,1.09198,1.09130,1.09184,1151
2020-02-12T02:00:00.000000000Z,1.09182,1.09199,1.09147,1.09161,709
2020-02-12T03:00:00.000000000Z,1.09162,1.09180,1.09150,1.09154,436
2020-02-12T04:00:00.000000000Z,1.09154,1.09160,1.09122,1.09122,332
2020-02-12T05:00:00.000000000Z,1.09123,1.09144,1.09098,1.09108,643
2020-02-12T06:00:00.000000000Z,1.09108,1.09109,1.09052,1.09060,899
2020-02-12T07:00:00.000000000Z,1.09058,1.09151,1.09023,1.09148,2589
2020-02-12T08:00:00.000000000Z,1.09147,1.09256,1.09118,1.09217,3835
2020-02-12T09:00:00.000000000Z,1.09216,1.09234,1.09115,1.09204,2877
2020-02-12T10:00:00.000000000Z,1.09202,1.09219,1.09154,1.09184,2196
2020-02-12T11:00:00.000000000Z,1.09183,1.09185,1.09097,1.09120,1902
2020-02-12T12:00:00.000000000Z,1.09118,1.09144,1.09100,1.09124,1780
2020-02-12T13:00:00.000000000Z,1.09125,1.09138,1.09048,1.09051,2283
2020-02-12T14:00:00.000000000Z,1.09052,1.09105,1.08994,1.09042,3413
2020-02-12T15:00:00.000000000Z,1.09040,1.09049,1.08861,1.08944,5951
2020-02-12T16:00:00.000000000Z,1.08945,1.08978,1.08895,1.08924,3417
2020-02-12T17:00:00.000000000Z,1.08924,1.08936,1.08766,1.08790,3283
2020-02-12T18:00:00.000000000Z,1.08791,1.08812,1.08758,1.08766,1369
2020-02-12T19:00:00.000000000Z,1.08768,1.08776,1.08654,1.08664,2474
2020-02-12T20:00:00.000000000Z,1.08665,1.08754,1.08665,1.08754,1237
2020-02-12T21:00:00.000000000Z,1.08752,1.08756,1.08714,1.08734,853
2020-02-12T22:00:00.000000000Z,1.08737,1.08750,1.08716,1.08722,220
2020-02-12T23:00:00.000000000Z,1.08720,1.08759,1.08700,1.08756,758
2020-02-13T00:00:00.000000000Z,1.08756,1.08764,1.08712,1.08726,1404
2020-02-13T01:00:00.000000000Z,1.08724,1.08750,1.08711,1.08729,740
2020-02-13T02:00:00.000000000Z,1.08728,1.08738,1.08698,1.08700,556
2020-02-13T03:00:00.000000000Z,1.08700,1.08713,1.08680,1.08701,509
2020-02-13T04:00:00.000000000Z,1.08700,1.08702,1.08652,1.08690,405
2020-02-13T05:00:00.000000000Z,1.08692,1.08717,1.08676,1.08717,576
2020-02-13T06:00:00.000000000Z,1.08717,1.08734,1.08697,1.08716,811
2020-02-13T07:00:00.000000000Z,1.08714,1.08796,1.08710,1.08793,2492
2020-02-13T08:00:00.000000000Z,1.08792,1.08878,1.08757,1.08870,2770
2020-02-13T09:00:00.000000000Z,1.08870,1.08889,1.08816,1.08830,2060
2020-02-13T10:00:00.000000000Z,1.08830,1.08878,1.08739,1.08740,2572
2020-02-13T11:00:00.000000000Z,1.08739,1.08756,1.08562,1.08578,3785
2020-02-13T12:00:00.000000000Z,1.08578,1.08694,1.08532,1.08640,3735
2020-02-13T13:00:00.000000000Z,1.08638,1.08692,1.08534,1.08549,3268
2020-02-13T14:00:00.000000000Z,1.08550,1.08618,1.08478,1.08555,4172
2020-02-13T15:00:00.000000000Z,1.08554,1.08586,1.08340,1.08487,6375
2020-02-13T16:00:00.000000000Z,1.08486,1.08542,1.08474,1.08474,2986
2020-02-13T17:00:00.000000000Z,1.08476,1.08478,1.08390,1.08426,2238
2020-02-13T18:00:00.000000000Z,1.08427,1.08436,1.08392,1.08421,1471
2020-02-13T19:00:00.000000000Z,1.08420,1.08443,1.08408,1.08434,963
2020-02-13T20:00:00.000000000Z,1.08432,1.08456,1.08412,1.08415,1046
2020-02-13T21:00:00.000000000Z,1.08413,1.08414,1.08380,1.08400,686
2020-02-13T22:00:00.000000000Z,1.08408,1.08427,1.08390,1.08406,72
2020-02-13T23:00:00.000000000Z,1.08403,1.08420,1.08386,1.08415,423
2020-02-14T00:00:00.000000000Z,1.08416,1.08419,1.08273,1.08383,1490
2020-02-14T01:00:00.000000000Z,1.08381,1.08384,1.08332,1.08362,867
2020-02-14T02:00:00.000000000Z,1.08361,1.08374,1.08344,1.08370,594
2020-02-14T03:00:00.000000000Z,1.08371,1.08371,1.08308,1.08310,639
2020-02-14T04:00:00.000000000Z,1.08312,1.08332,1.08309,1.08332,395
2020-02-14T05:00:00.000000000Z,1.08334,1.08372,1.08330,1.08371,478
2020-02-14T06:00:00.000000000Z,1.08372,1.08390,1.08343,1.08356,865
2020-02-14T07:00:00.000000000Z,1.08357,1.08434,1.08349,1.08412,1792
2020-02-14T08:00:00.000000000Z,1.08414,1.08434,1.08323,1.08431,2337
2020-02-14T09:00:00.000000000Z,1.08432,1.08502,1.08402,1.08449,2754
2020-02-14T10:00:00.000000000Z,1.08448,1.08494,1.08380,1.08391,2117
2020-02-14T11:00:00.000000000Z,1.08390,1.08448,1.08371,1.08371,2139
2020-02-14T12:00:00.000000000Z,1.08372,1.08452,1.08325,1.08399,2476
2020-02-14T13:00:00.000000000Z,1.08400,1.08596,1.08360,1.08551,4472
2020-02-14T14:00:00.000000000Z,1.08552,1.08612,1.08512,1.08565,3473
2020-02-14T15:00:00.000000000Z,1.08566,1.08593,1.08438,1.08459,3921
2020-02-14T16:00:00.000000000Z,1.08460,1.08468,1.08372,1.08392,2926
2020-02-14T17:00:00.000000000Z,1.08391,1.08438,1.08330,1.08435,1819
2020-02-14T18:00:00.000000000Z,1.08434,1.08464,1.08418,1.08438,1310
2020-02-14T19:00:00.000000000Z,1.08436,1.08456,1.08388,1.08396,1070
2020-02-14T20:00:00.000000000Z,1.08394,1.08414,1.08364,1.08374,1120
2020-02-14T21:00:00.000000000Z,1.08373,1.08390,1.08296,1.08310,1118
2020-02-16T22:00:00.000000000Z,1.08420,1.08421,1.08366,1.08392,497
2020-02-16T23:00:00.000000000Z,1.08388,1.08418,1.08365,1.08413,368
2020-02-17T00:00:00.000000000Z,1.08414,1.08414,1.08352,1.08360,777
2020-02-17T01:00:00.000000000Z,1.08358,1.08380,1.08336,1.08366,645
2020-02-17T02:00:00.000000000Z,1.08365,1.08403,1.08361,1.08392,465
2020-02-17T03:00:00.000000000Z,1.08392,1.08392,1.08374,1.08384,425
2020-02-17T04:00:00.000000000Z,1.08386,1.08407,1.08376,1.08376,431
2020-02-17T05:00:00.000000000Z,1.08378,1.08414,1.08377,1.08397,464
2020-02-17T06:00:00.000000000Z,1.08397,1.08406,1.08340,1.08354,840
2020-02-17T07:00:00.000000000Z,1.08355,1.08423,1.08354,1.08408,1305
2020-02-17T08:00:00.000000000Z,1.08410,1.08464,1.08375,1.08463,2145
2020-02-17T09:00:00.000000000Z,1.08461,1.08511,1.08425,1.08442,2082
2020-02-17T10:00:00.000000000Z,1.08444,1.08475,1.08427,1.08470,1493
2020-02-17T11:00:00.000000000Z,1.08469,1.08481,1.08360,1.08393,1829
2020-02-17T12:00:00.000000000Z,1.08392,1.08420,1.08354,1.08364,1804
2020-02-17T13:00:00.000000000Z,1.08366,1.08408,1.08322,1.08360,1477
2020-02-17T14:00:00.000000000Z,1.08362,1.08414,1.08351,1.08389,1619
2020-02-17T15:00:00.000000000Z,1.08388,1.08401,1.08295,1.08297,1839
2020-02-17T16:00:00.000000000Z,1.08298,1.08380,1.08293,1.08374,1517
2020-02-17T17:00:00.000000000Z,1.08374,1.08400,1.08318,1.08321,971
2020-02-17T18:00:00.000000000Z,1.08323,1.08350,1.08302,1.08330,535
2020-02-17T19:00:00.000000000Z,1.08331,1.08358,1.08311,1.08339,262
2020-02-17T20:00:00.000000000Z,1.08337,1.08348,1.08317,1.08334,255
2020-02-17T21:00:00.000000000Z,1.08335,1.08374,1.08325,1.08351,199
2020-02-17T22:00:00.000000000Z,1.08355,1.08375,1.08342,1.08368,271
2020-02-17T23:00:00.000000000Z,1.08366,1.08372,1.08352,1.08368,248
2020-02-18T00:00:00.000000000Z,1.08366,1.08368,1.08250,1.08260,1229
2020-02-18T01:00:00.000000000Z,1.08260,1.08288,1.08230,1.08278,1138
2020-02-18T02:00:00.000000000Z,1.08276,1.08292,1.08235,1.08284,788
2020-02-18T03:00:00.000000000Z,1.08282,1.08340,1.08281,1.08326,569
2020-02-18T04:00:00.000000000Z,1.08328,1.08332,1.08301,1.08302,394
2020-02-18T05:00:00.000000000Z,1.08302,1.08322,1.08302,1.08312,399
2020-02-18T06:00:00.000000000Z,1.08314,1.08369,1.08286,1.08300,1156
2020-02-18T07:00:00.000000000Z,1.08301,1.08373,1.08298,1.08330,2617
2020-02-18T08:00:00.000000000Z,1.08331,1.08352,1.08250,1.08264,3657
2020-02-18T09:00:00.000000000Z,1.08265,1.08316,1.08247,1.08276,2572
2020-02-18T10:00:00.000000000Z,1.08275,1.08371,1.08215,1.08268,5046
2020-02-18T11:00:00.000000000Z,1.08269,1.08359,1.08246,1.08246,2712
2020-02-18T12:00:00.000000000Z,1.08247,1.08250,1.08126,1.08142,3157
2020-02-18T13:00:00.000000000Z,1.08144,1.08170,1.07936,1.08024,4971
2020-02-18T14:00:00.000000000Z,1.08025,1.08082,1.07855,1.08079,4921
2020-02-18T15:00:00.000000000Z,1.08077,1.08260,1.08076,1.08230,5160
2020-02-18T16:00:00.000000000Z,1.08228,1.08240,1.08120,1.08148,3472
2020-02-18T17:00:00.000000000Z,1.08149,1.08149,1.08027,1.08043,1794
2020-02-18T18:00:00.000000000Z,1.08041,1.08044,1.07995,1.08002,1449
2020-02-18T19:00:00.000000000Z,1.08001,1.08019,1.07930,1.07940,1426
2020-02-18T20:00:00.000000000Z,1.07940,1.07970,1.07909,1.07960,1171
2020-02-18T21:00:00.000000000Z,1.07959,1.07962,1.07898,1.07916,711
2020-02-18T22:00:00.000000000Z,1.07923,1.07957,1.07914,1.07944,90
2020-02-18T23:00:00.000000000Z,1.07942,1.07971,1.07920,1.07945,201
2020-02-19T00:00:00.000000000Z,1.07941,1.07994,1.07926,1.07982,334
2020-02-19T01:00:00.000000000Z,1.07982,1.08038,1.07973,1.08020,855
2020-02-19T02:00:00.000000000Z,1.08022,1.08030,1.07986,1.07989,640
